Race,Mastery_Name,Mastery_Type,Mastery_ID,Skill_ID,Skill_Code,Group_Code,Gold_Price,Skill_Level,Category,Icon_Path,Name_Key,Name_KOR,Name_EN,Tooltip_Key,Tooltip_KOR,Tooltip_EN,Study_Key,Study_KOR,Study_EN,Gold_Price_Raw,HP_Cost,MP_Cost_Min,MP_Cost_Max,MP_Per_Use,SP_Cost,Mastery_Level_Req,Cast_ms,Cooldown1_ms,Cooldown2_ms,Is_Passive,Atk_Bitmask,MP_Sustain,Can_Target_Enemy,Can_Target_Ally,Can_Target_Self,Targets_Group,Targets_Party,Targets_Single,Target_Type,Weapon_Req1,Weapon_Req2,Weapon_Req1_Code,Weapon_Req2_Code,Range,Max_Targets,Effect_Count,Eff1_Type_Raw,Eff1_Type,Eff1_Value,Eff1_Element,Eff1_Param_Min,Eff1_Param_Max,Eff2_Element,Eff2_Type_Raw,Eff2_Type,Eff2_Value,Eff2_Param1,Eff2_Param2,Eff2_Param3,Eff2_Duration_ms,Eff2_Range,Eff3_Type_Raw,Eff3_Type,Eff3_Value,Eff3_Param_Min,Eff3_Param_Max,Eff3_Param3,Eff3_Param4,Eff3_Duration_ms,Eff4_Type_Raw,Eff4_Type,Eff4_Value,Eff4_Param_Min,Eff4_Param_Max,Eff4_Param3,Eff4_Param4,Eff4_Duration_ms
Chinese,Bicheon,Force,276,19842,SKILL_CH_WATER_CURE_E_01,SKILL_CH_WATER_CURE_E,0,1,2,skill\china\water_cure_e.ddj,SN_SKILL_CH_WATER_CURE_E,,Force Cure - Meditation,SN_SKILL_CH_WATER_CURE_E_TT_DESC,2      .,Randomly cures 2 bad statuses.,SN_SKILL_CH_WATER_CURE_E_STUDY,.,"The fifth training in the Force Cure Series, it restores distorted inner energy to cure extreme, abnormal states.",0,1000,1,1000,887,88,99999999,2100,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,5338,1,1,1668641396,truc,63,196,1668641388,25145280,100,9,____,1919120754,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19843,SKILL_CH_WATER_CURE_E_02,SKILL_CH_WATER_CURE_E,0,2,2,skill\china\water_cure_e.ddj,SN_SKILL_CH_WATER_CURE_E,,Force Cure - Meditation,SN_SKILL_CH_WATER_CURE_E_TT_DESC,2      .,Randomly cures 2 bad statuses.,SN_SKILL_CH_WATER_CURE_E_STUDY,.,"The fifth training in the Force Cure Series, it restores distorted inner energy to cure extreme, abnormal states.",0,1000,1,1000,971,91,99999999,2100,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,5931,1,1,1668641396,truc,63,202,1668641388,25145280,100,10,____,1919120754,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19844,SKILL_CH_WATER_CURE_E_03,SKILL_CH_WATER_CURE_E,0,3,2,skill\china\water_cure_e.ddj,SN_SKILL_CH_WATER_CURE_E,,Force Cure - Meditation,SN_SKILL_CH_WATER_CURE_E_TT_DESC,2      .,Randomly cures 2 bad statuses.,SN_SKILL_CH_WATER_CURE_E_STUDY,.,"The fifth training in the Force Cure Series, it restores distorted inner energy to cure extreme, abnormal states.",0,1000,1,1000,1062,94,99999999,2100,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,8373,1,1,1668641396,truc,63,208,1668641388,25145280,100,10,____,1919120754,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19845,SKILL_CH_WATER_CURE_E_04,SKILL_CH_WATER_CURE_E,0,4,2,skill\china\water_cure_e.ddj,SN_SKILL_CH_WATER_CURE_E,,Force Cure - Meditation,SN_SKILL_CH_WATER_CURE_E_TT_DESC,2      .,Randomly cures 2 bad statuses.,SN_SKILL_CH_WATER_CURE_E_STUDY,.,"The fifth training in the Force Cure Series, it restores distorted inner energy to cure extreme, abnormal states.",0,1000,1,1000,1160,97,99999999,2100,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,9333,1,1,1668641396,truc,63,214,1668641388,25145280,100,10,____,1919120754,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19846,SKILL_CH_WATER_CURE_E_05,SKILL_CH_WATER_CURE_E,0,5,2,skill\china\water_cure_e.ddj,SN_SKILL_CH_WATER_CURE_E,,Force Cure - Meditation,SN_SKILL_CH_WATER_CURE_E_TT_DESC,2      .,Randomly cures 2 bad statuses.,SN_SKILL_CH_WATER_CURE_E_STUDY,.,"The fifth training in the Force Cure Series, it restores distorted inner energy to cure extreme, abnormal states.",0,1000,1,1000,1267,100,99999999,2100,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,13174,1,1,1668641396,truc,63,220,1668641388,25145280,100,10,____,1919120754,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19847,SKILL_CH_WATER_CURE_E_06,SKILL_CH_WATER_CURE_E,0,6,2,skill\china\water_cure_e.ddj,SN_SKILL_CH_WATER_CURE_E,,Force Cure - Meditation,SN_SKILL_CH_WATER_CURE_E_TT_DESC,2      .,Randomly cures 2 bad statuses.,SN_SKILL_CH_WATER_CURE_E_STUDY,.,"The fifth training in the Force Cure Series, it restores distorted inner energy to cure extreme, abnormal states.",0,1000,1,1000,1382,103,99999999,2100,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,14796,1,1,1668641396,truc,63,226,1668641388,25145280,100,11,____,1919120754,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19848,SKILL_CH_WATER_CURE_F_01,SKILL_CH_WATER_CURE_F,0,1,2,skill\china\water_cure_f.ddj,SN_SKILL_CH_WATER_CURE_F,,Force Cure - overall,SN_SKILL_CH_WATER_CURE_F_TT_DESC,2      .,Randomly cures 2 bad statuses.,SN_SKILL_CH_WATER_CURE_F_STUDY,.,"The sixth discipline of the Force Cure series, Overall cleanses the impure energies in the body and removes the source of status anomalies, as well as heal the target.",0,1000,1,1000,1595,108,99999999,2100,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,17500,1,1,1668641396,truc,63,236,1668641388,25145280,100,11,____,1919120754,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19853,SKILL_CH_WATER_HEAL_D_01,SKILL_CH_WATER_HEAL_D,0,1,2,skill\china\water_heal_d.ddj,SN_SKILL_CH_WATER_HEAL_D,,Heal - Mysterious Hand,SN_SKILL_CH_WATER_HEAL_D_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_D_STUDY,.,The fourth of six stages in the medical manual of the Heal Series is Mysterious Hand which cures targets with power of a mysterious animal.,0,1000,1000,1000,1007,72,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,1834,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,4029,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19854,SKILL_CH_WATER_HEAL_D_02,SKILL_CH_WATER_HEAL_D,0,2,2,skill\china\water_heal_d.ddj,SN_SKILL_CH_WATER_HEAL_D,,Heal - Mysterious Hand,SN_SKILL_CH_WATER_HEAL_D_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_D_STUDY,.,The fourth of six stages in the medical manual of the Heal Series is Mysterious Hand which cures targets with power of a mysterious animal.,0,1000,1000,1000,1074,74,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,1999,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,4297,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19855,SKILL_CH_WATER_HEAL_D_03,SKILL_CH_WATER_HEAL_D,0,3,2,skill\china\water_heal_d.ddj,SN_SKILL_CH_WATER_HEAL_D,,Heal - Mysterious Hand,SN_SKILL_CH_WATER_HEAL_D_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_D_STUDY,.,The fourth of six stages in the medical manual of the Heal Series is Mysterious Hand which cures targets with power of a mysterious animal.,0,1000,1000,1000,1145,76,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,2164,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,4581,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19856,SKILL_CH_WATER_HEAL_D_04,SKILL_CH_WATER_HEAL_D,0,4,2,skill\china\water_heal_d.ddj,SN_SKILL_CH_WATER_HEAL_D,,Heal - Mysterious Hand,SN_SKILL_CH_WATER_HEAL_D_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_D_STUDY,.,The fourth of six stages in the medical manual of the Heal Series is Mysterious Hand which cures targets with power of a mysterious animal.,0,1000,1000,1000,1220,78,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,2329,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,4881,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19857,SKILL_CH_WATER_HEAL_D_05,SKILL_CH_WATER_HEAL_D,0,5,2,skill\china\water_heal_d.ddj,SN_SKILL_CH_WATER_HEAL_D,,Heal - Mysterious Hand,SN_SKILL_CH_WATER_HEAL_D_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_D_STUDY,.,The fourth of six stages in the medical manual of the Heal Series is Mysterious Hand which cures targets with power of a mysterious animal.,0,1000,1000,1000,1300,80,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,2494,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,5198,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19858,SKILL_CH_WATER_HEAL_D_06,SKILL_CH_WATER_HEAL_D,0,6,2,skill\china\water_heal_d.ddj,SN_SKILL_CH_WATER_HEAL_D,,Heal - Mysterious Hand,SN_SKILL_CH_WATER_HEAL_D_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_D_STUDY,.,The fourth of six stages in the medical manual of the Heal Series is Mysterious Hand which cures targets with power of a mysterious animal.,0,1000,1000,1000,1383,82,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,2975,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,5532,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19859,SKILL_CH_WATER_HEAL_D_07,SKILL_CH_WATER_HEAL_D,0,7,2,skill\china\water_heal_d.ddj,SN_SKILL_CH_WATER_HEAL_D,,Heal - Mysterious Hand,SN_SKILL_CH_WATER_HEAL_D_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_D_STUDY,.,The fourth of six stages in the medical manual of the Heal Series is Mysterious Hand which cures targets with power of a mysterious animal.,0,1000,1000,1000,1471,84,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,3790,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,5885,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19860,SKILL_CH_WATER_HEAL_D_08,SKILL_CH_WATER_HEAL_D,0,8,2,skill\china\water_heal_d.ddj,SN_SKILL_CH_WATER_HEAL_D,,Heal - Mysterious Hand,SN_SKILL_CH_WATER_HEAL_D_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_D_STUDY,.,The fourth of six stages in the medical manual of the Heal Series is Mysterious Hand which cures targets with power of a mysterious animal.,0,1000,1000,1000,1564,86,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,4689,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,6258,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19861,SKILL_CH_WATER_HEAL_D_09,SKILL_CH_WATER_HEAL_D,0,9,2,skill\china\water_heal_d.ddj,SN_SKILL_CH_WATER_HEAL_D,,Heal - Mysterious Hand,SN_SKILL_CH_WATER_HEAL_D_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_D_STUDY,.,The fourth of six stages in the medical manual of the Heal Series is Mysterious Hand which cures targets with power of a mysterious animal.,0,1000,1000,1000,1663,88,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,5338,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,6650,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19862,SKILL_CH_WATER_HEAL_E_01,SKILL_CH_WATER_HEAL_E,0,1,2,skill\china\water_heal_e.ddj,SN_SKILL_CH_WATER_HEAL_E,,Heal - Full Hand,SN_SKILL_CH_WATER_HEAL_E_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_E_STUDY,.,The fifth of the six stages in the medical manual of the Heal Series cures others by borrowing the powers of the universe.,0,1000,1000,1000,1991,94,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,8373,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,7962,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19863,SKILL_CH_WATER_HEAL_E_02,SKILL_CH_WATER_HEAL_E,0,2,2,skill\china\water_heal_e.ddj,SN_SKILL_CH_WATER_HEAL_E,,Heal - Full Hand,SN_SKILL_CH_WATER_HEAL_E_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_E_STUDY,.,The fifth of the six stages in the medical manual of the Heal Series cures others by borrowing the powers of the universe.,0,1000,1000,1000,2112,96,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,9013,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,8448,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19864,SKILL_CH_WATER_HEAL_E_03,SKILL_CH_WATER_HEAL_E,0,3,2,skill\china\water_heal_e.ddj,SN_SKILL_CH_WATER_HEAL_E,,Heal - Full Hand,SN_SKILL_CH_WATER_HEAL_E_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_E_STUDY,.,The fifth of the six stages in the medical manual of the Heal Series cures others by borrowing the powers of the universe.,0,1000,1000,1000,2240,98,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,10811,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,8960,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19865,SKILL_CH_WATER_HEAL_E_04,SKILL_CH_WATER_HEAL_E,0,4,2,skill\china\water_heal_e.ddj,SN_SKILL_CH_WATER_HEAL_E,,Heal - Full Hand,SN_SKILL_CH_WATER_HEAL_E_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_E_STUDY,.,The fifth of the six stages in the medical manual of the Heal Series cures others by borrowing the powers of the universe.,0,1000,1000,1000,2375,100,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,13174,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,9500,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19866,SKILL_CH_WATER_HEAL_E_05,SKILL_CH_WATER_HEAL_E,0,5,2,skill\china\water_heal_e.ddj,SN_SKILL_CH_WATER_HEAL_E,,Heal - Full Hand,SN_SKILL_CH_WATER_HEAL_E_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_E_STUDY,.,The fifth of the six stages in the medical manual of the Heal Series cures others by borrowing the powers of the universe.,0,1000,1000,1000,2517,102,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,14256,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,10068,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19867,SKILL_CH_WATER_HEAL_E_06,SKILL_CH_WATER_HEAL_E,0,6,2,skill\china\water_heal_e.ddj,SN_SKILL_CH_WATER_HEAL_E,,Heal - Full Hand,SN_SKILL_CH_WATER_HEAL_E_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_E_STUDY,.,The fifth of the six stages in the medical manual of the Heal Series cures others by borrowing the powers of the universe.,0,1000,1000,1000,2667,104,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,15337,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,10667,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19868,SKILL_CH_WATER_HEAL_E_07,SKILL_CH_WATER_HEAL_E,0,7,2,skill\china\water_heal_e.ddj,SN_SKILL_CH_WATER_HEAL_E,,Heal - Full Hand,SN_SKILL_CH_WATER_HEAL_E_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_E_STUDY,.,The fifth of the six stages in the medical manual of the Heal Series cures others by borrowing the powers of the universe.,0,1000,1000,1000,2825,106,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,16418,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,11298,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19869,SKILL_CH_WATER_HEAL_E_08,SKILL_CH_WATER_HEAL_E,0,8,2,skill\china\water_heal_e.ddj,SN_SKILL_CH_WATER_HEAL_E,,Heal - Full Hand,SN_SKILL_CH_WATER_HEAL_E_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_E_STUDY,.,The fifth of the six stages in the medical manual of the Heal Series cures others by borrowing the powers of the universe.,0,1000,1000,1000,2991,108,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,17500,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,11963,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19870,SKILL_CH_WATER_HEAL_E_09,SKILL_CH_WATER_HEAL_E,0,9,2,skill\china\water_heal_e.ddj,SN_SKILL_CH_WATER_HEAL_E,,Heal - Full Hand,SN_SKILL_CH_WATER_HEAL_E_TT_DESC,HP           .,Recovers the selected target's HP a lot.,SN_SKILL_CH_WATER_HEAL_E_STUDY,.,The fifth of the six stages in the medical manual of the Heal Series cures others by borrowing the powers of the universe.,0,1000,1000,1000,3166,110,99999999,3000,0,0,0,0,150,1,1,1,1,1,0,0,Any,Any,255,255,18581,3,1,6645362,rfe_,1,6,300,2,50,7,____,1702062192,1751474540,12662,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19874,SKILL_CH_WATER_RESURRECTION_D_01,SKILL_CH_WATER_RESURRECTION_D,0,1,2,skill\china\water_resurrection_d.ddj,SN_SKILL_CH_WATER_RESURRECTION_D,,Return Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_D_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_D_STUDY,.,Return Rebirth Art is said to be able to even bring back souls bound to Hades.,0,1000,2500,1000,1576,77,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,2247,4,1,1751474540,laeh,0,40,0,40,1919251317,87,W___,27,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19875,SKILL_CH_WATER_RESURRECTION_D_02,SKILL_CH_WATER_RESURRECTION_D,0,2,2,skill\china\water_resurrection_d.ddj,SN_SKILL_CH_WATER_RESURRECTION_D,,Return Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_D_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_D_STUDY,.,Return Rebirth Art is said to be able to even bring back souls bound to Hades.,0,1000,2500,1000,1788,81,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,2600,4,1,1751474540,laeh,0,40,0,40,1919251317,91,[___,28,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19876,SKILL_CH_WATER_RESURRECTION_D_03,SKILL_CH_WATER_RESURRECTION_D,0,3,2,skill\china\water_resurrection_d.ddj,SN_SKILL_CH_WATER_RESURRECTION_D,,Return Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_D_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_D_STUDY,.,Return Rebirth Art is said to be able to even bring back souls bound to Hades.,0,1000,2500,1000,2023,85,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,3927,4,1,1751474540,laeh,0,40,0,40,1919251317,95,____,29,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19877,SKILL_CH_WATER_RESURRECTION_D_04,SKILL_CH_WATER_RESURRECTION_D,0,4,2,skill\china\water_resurrection_d.ddj,SN_SKILL_CH_WATER_RESURRECTION_D,,Return Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_D_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_D_STUDY,.,Return Rebirth Art is said to be able to even bring back souls bound to Hades.,0,1000,2500,1000,2285,89,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,5507,4,1,1751474540,laeh,0,40,0,40,1919251317,99,c___,30,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19878,SKILL_CH_WATER_RESURRECTION_D_05,SKILL_CH_WATER_RESURRECTION_D,0,5,2,skill\china\water_resurrection_d.ddj,SN_SKILL_CH_WATER_RESURRECTION_D,,Return Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_D_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_D_STUDY,.,Return Rebirth Art is said to be able to even bring back souls bound to Hades.,0,1000,2500,1000,2576,93,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,7087,4,1,1751474540,laeh,0,40,0,40,1919251317,103,g___,31,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19879,SKILL_CH_WATER_RESURRECTION_D_06,SKILL_CH_WATER_RESURRECTION_D,0,6,2,skill\china\water_resurrection_d.ddj,SN_SKILL_CH_WATER_RESURRECTION_D,,Return Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_D_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_D_STUDY,.,Return Rebirth Art is said to be able to even bring back souls bound to Hades.,0,1000,2500,1000,2900,97,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,9333,4,1,1751474540,laeh,0,40,0,40,1919251317,107,k___,32,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19880,SKILL_CH_WATER_RESURRECTION_E_01,SKILL_CH_WATER_RESURRECTION_E,0,1,2,skill\china\water_resurrection_e.ddj,SN_SKILL_CH_WATER_RESURRECTION_E,,Godly Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_E_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_E_STUDY,,"The resurrection skill known to guide the spirit wandering in the nether back to light, raising the dead back to life.",0,1000,2500,1000,3356,102,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,14256,4,1,1751474540,laeh,0,50,0,50,1919251317,112,p___,33,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19881,SKILL_CH_WATER_RESURRECTION_E_02,SKILL_CH_WATER_RESURRECTION_E,0,2,2,skill\china\water_resurrection_e.ddj,SN_SKILL_CH_WATER_RESURRECTION_E,,Godly Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_E_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_E_STUDY,,"The resurrection skill known to guide the spirit wandering in the nether back to light, raising the dead back to life.",0,1000,2500,1000,3660,105,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,15878,4,1,1751474540,laeh,0,50,0,50,1919251317,115,s___,34,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19882,SKILL_CH_WATER_RESURRECTION_E_03,SKILL_CH_WATER_RESURRECTION_E,0,3,2,skill\china\water_resurrection_e.ddj,SN_SKILL_CH_WATER_RESURRECTION_E,,Godly Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_E_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_E_STUDY,,"The resurrection skill known to guide the spirit wandering in the nether back to light, raising the dead back to life.",0,1000,2500,1000,3988,108,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,17500,4,1,1751474540,laeh,0,50,0,50,1919251317,118,v___,35,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Bicheon,Force,276,19883,SKILL_CH_WATER_RESURRECTION_E_04,SKILL_CH_WATER_RESURRECTION_E,0,4,2,skill\china\water_resurrection_e.ddj,SN_SKILL_CH_WATER_RESURRECTION_E,,Godly Rebirth Art,SN_SKILL_CH_WATER_RESURRECTION_E_TT_DESC,.,Resurrects the dead character.,SN_SKILL_CH_WATER_RESURRECTION_E_STUDY,,"The resurrection skill known to guide the spirit wandering in the nether back to light, raising the dead back to life.",0,1000,2500,1000,4221,110,99999999,4500,0,0,0,0,150,1,1,0,1,1,0,0,Any,Any,255,255,18581,4,1,1751474540,laeh,0,50,0,50,1919251317,120,x___,36,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
